factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
-0.3569592 -0.2910682 0.3195194 -1.609697 -2.234617 -1.525288 -1.873998 -0.2495371 -2.245668 -3.442618 -1.042755 -0.6274701 -3.531404 -3.024351 -3.713334 -2.471942 -4.146663 -1.773288 -2.472501 -3.316653 -2.223187 -2.822721 -4.02514 -1.446557 -2.339188 -0.4015483 -4731.989 120.621 4432.171 -1.196537 -1.945982 -2.479754 -2.856028 3.22495 -1.478329 -60.11543 -1565.828 -9.122465 3.532568 -12.80385
-0.5081881 -0.7535881 -0.4648608 -1.303442 -2.512659 -2.04825 -1.767387 0.1747348 -2.500024 -3.065512 -1.641526 -2.073816 -5.962815 -4.479944 -3.689056 -3.889333 -6.528147 -2.789353 -2.193695 -3.920539 -3.474725 -2.691408 -4.388081 -0.8230809 -2.856671 0.05458005 -4723.576 43.53866 4459.131 -3.204383 -0.1716933 -2.706615 -3.283531 0.2585495 4.273077 38.34158 -1639.305 -13.8583 -1.698825 -18.45656
-0.396158 -0.6874947 -0.1769619 -1.810813 -3.520894 -1.686146 -2.114155 0.01142263 -1.790524 -3.029587 -2.606738 -1.458917 -0.7197204 -4.90084 -3.95453 -4.079054 -3.694803 -2.414644 -1.713156 -4.168725 -1.821468 -2.886872 -3.978117 -1.553945 -2.619336 -0.5870928 -4440.122 18.58243 4275.784 -2.782694 -2.198281 -5.360089 -1.914964 -0.5306856 -13.3215 59.5027 -3132.368 4.369941 -1.91543 3.028731
0.1533808 0.2728092 -0.1373287 -1.563732 -2.252053 -1.466927 -1.733805 0.04791584 -0.7985326 -2.308659 -1.488722 -0.4005228 -3.320578 -4.134217 -0.6349695 -1.633649 -1.913367 -1.203621 -2.398134 -2.339235 -1.695347 -2.286137 -3.926111 -1.839959 -1.787167 -1.402161 -3966.29 -6.254921 3948.228 -3.42894 -4.262454 -4.091261 -4.446769 -4.325108 -10.45564 -57.89217 -4208.427 -2.143068 -0.6428178 8.927769
-0.4092473 -0.2398982 -0.2973984 -1.799831 -2.718821 -1.66346 -1.557482 0.07496591 -1.12196 -2.777945 -1.789176 -1.138508 -1.437231 -2.711625 -3.08141 -2.384809 -3.836438 -3.198471 -2.268462 -4.164098 -1.864431 -2.002583 -4.140839 -0.9888913 -1.79239 -1.300292 -4087.592 -195.2202 4428.879 -3.343536 -2.011014 -3.005004 -2.170968 -7.977051 -5.857968 -46.91367 -7372.334 -0.5319587 -0.1574285 -6.065088
-0.4986018 -0.7796642 -0.9965689 -2.42938 -3.19991 -2.35606 -2.076682 0.3439081 -1.429951 -2.659328 -1.35049 0.1770102 -2.033535 -4.26281 -4.001602 -1.960047 -4.474497 -2.005857 -2.113717 -0.450904 -1.967931 -2.400866 -2.4711 -1.848861 -2.210655 -1.431236 -4098.204 -24.38645 4619.166 -5.312202 -3.513398 -1.536314 -3.917665 -13.64177 -3.426019 34.32732 -10848.83 2.058827 -2.661465 -18.09534
-0.4770049 -0.466113 -0.1661425 -2.707958 -2.968887 -1.949186 -1.771764 0.03444196 -1.443613 -2.661456 -1.423885 -1.480381 -1.285352 -4.244338 -1.712129 -3.398038 -3.214853 -2.949257 -2.266639 -1.004382 -1.861276 -2.587074 -3.557628 -2.84451 -2.861064 0.2435705 -4532.085 -57.34857 5174.175 -3.442177 -3.473648 -2.434174 -2.782609 -0.2748372 -5.056522 -17.90622 -12648.65 9.665383 -0.09205273 -29.87031
-0.6760227 -0.5693833 -1.098499 -1.601712 -2.384648 -1.607005 -1.528008 -0.111038 -1.68644 -1.655302 -1.794713 -1.146084 -5.988768 -2.583127 -4.564469 -2.257945 -3.392317 -2.220028 -2.48293 -2.47788 -3.144155 -2.364629 -3.273549 -2.877505 -2.668487 -1.04539 -4999.601 -134.9407 5229.992 -2.402842 -2.038056 -0.9863922 -1.122421 0.2389915 -1.013486 -1.402968 -6083.934 0.389015 -3.271358 -24.76081
-0.4431197 -0.4578341 -0.2046963 -1.91663 -2.685181 -1.83597 -1.626186 -0.3522719 -1.417429 -2.407913 -1.108228 -0.9231874 -3.490955 -3.336783 -2.607997 -3.204501 -3.884453 -0.5027083 -1.809392 -1.690916 -1.923304 -2.271133 -3.526266 -2.944874 -2.162779 -0.4798018 -4622.99 -80.8845 4866.8 -2.94699 -4.665086 -5.408017 -3.117187 5.206595 -6.404793 -79.58865 -6684.193 14.95108 0.6789196 -12.2104
-0.3523394 -0.1515198 -0.07520219 -1.622007 -2.292298 -1.829345 -1.472052 -0.06241292 -1.642404 -2.8811 -1.895749 -0.9817127 -0.763301 -4.062432 -2.228383 -2.45407 -4.791222 -3.798658 -2.275789 -1.701459 -2.477583 -2.988635 -2.564311 -2.865095 -2.219258 -1.276742 -4763.401 -102.5036 4926.802 -2.791585 -1.512947 -3.241332 -0.4391694 -3.605502 -6.036408 -0.140928 -6929.924 1.892417 -1.582654 -4.739189
-0.409531 -0.6140471 -0.8161028 -1.599809 -2.179755 -1.122904 -1.477194 0.1218509 -1.254046 -2.933092 -1.29199 -1.011032 -5.726861 -3.996093 -2.489911 -3.269772 -2.56793 -1.274698 -2.167872 -2.098039 -2.053332 -1.6725 -4.188921 -2.105854 -1.680971 -3.30747 -4890.954 -135.8589 4972.43 -2.348123 -2.764298 -1.559931 -1.178426 1.837006 -1.591176 -60.08345 -5539.578 -0.9412516 0.3060402 -13.59611
-0.2180642 0.1814903 0.09492111 -2.550939 -3.656814 -1.427284 -2.200374 0.4492156 -0.6850019 -2.145683 -0.328624 0.6091743 -0.003450936 -3.237521 -0.594556 -2.538057 -2.206542 -2.59738 -1.731415 -2.055861 -1.268609 -1.368597 -3.563433 -2.66088 -0.5330036 2.282265 -4313.2 -146.9291 4733.019 -2.756404 -3.236584 -4.729572 -5.365026 -7.082095 -3.23812 29.8553 -8940.625 -0.1536175 -2.159136 -21.57937
-0.45491 -0.5208368 -0.3807285 -2.304241 -2.680948 -2.351934 -1.819228 0.2463302 -0.6610891 -1.924707 -1.30468 0.2971975 -0.3247776 -2.663397 -3.739527 -1.810705 -3.144083 -1.845626 -1.677184 -0.658829 -1.641498 -1.701991 -3.540904 -3.512438 -1.712692 0.09411896 -4408.622 -132.7515 4309.621 -2.219532 -2.577314 -2.510919 -2.540501 0.5231328 -2.362576 -22.05041 -2696.49 -9.64361 -0.3743792 -6.604718
-0.5460529 -0.5688805 -0.5943206 -1.816981 -2.730337 -2.435703 -1.397907 -0.2369834 -1.114028 -2.650824 -0.4344598 -1.386332 -6.187323 -3.264685 -2.580497 -3.268869 -3.224892 -2.363506 -0.8671286 -3.116331 -3.122157 -2.083436 -3.47114 -2.161663 -2.627196 -0.8606568 -4409.666 -135.9635 4127.641 0.04614813 -1.401576 0.3459621 -0.5936694 0.9446076 2.354527 -24.59062 -857.4608 -2.495781 4.972927 -28.4127
-0.1010996 -0.3040718 -0.1289293 -1.168873 -2.214937 -1.355789 -1.408789 -0.5997706 -1.43208 -2.866143 -2.46983 0.08935594 -2.829504 -5.329713 -2.900954 -3.070782 -3.686313 -3.763076 -3.097082 -2.006834 -2.467046 -2.534631 -3.898355 -3.938378 -3.037655 -0.7562068 -4703.72 -127.1101 4333.665 -3.830064 -5.205617 -2.591837 -0.8346165 0.3286383 -4.24242 49.91982 283.2056 -2.040562 0.4883378 -18.71418
-0.5458919 -0.2732285 -0.2105515 -2.518589 -2.274834 -2.046353 -1.273116 -0.3055756 -2.259585 -3.294339 -2.082377 -1.051169 -0.8939969 -3.823763 -5.736378 -4.347777 -2.718449 -1.374249 -3.019478 -3.081259 -3.185015 -3.256051 -4.483593 -4.337645 -2.755064 -0.8602383 -4731.337 -136.312 4434.316 -3.660123 -3.143847 -5.824276 -2.605938 -6.315307 -11.98277 -55.24544 -1716.867 -0.5805552 -2.10117 0.07125626
-0.2957603 -0.2337604 -0.3104769 -1.470985 -2.468053 -0.7210158 -0.8133222 -0.4380042 -3.037765 -4.344837 -3.714413 -2.157613 -3.740824 -4.628206 -4.432008 -5.189675 -5.12916 -4.909022 -3.531012 -3.81386 -4.146648 -4.15196 -5.779693 -3.377314 -3.765905 -0.9390024 -4753.288 -119.8363 4502.475 -5.84101 -5.667309 -4.404983 -4.632754 -0.5217347 -4.903644 -30.24671 -2016.371 7.206089 -2.35057 -19.15668
0.09567064 -0.2370521 -0.3701687 -1.164807 -1.580198 -1.211429 -0.466804 -0.4248678 -3.312352 -4.771491 -3.645673 -3.529921 -2.745357 -4.445789 -6.292318 -5.225924 -5.398197 -5.338132 -4.611083 -4.775752 -3.981351 -4.715098 -4.986533 -4.712683 -4.358707 -3.438748 -4896.406 29.47657 4147.571 -5.665769 -5.518082 -4.074296 -5.294252 -0.5264556 -13.05456 -28.04518 4583.421 -0.2616507 -1.558889 -19.27945
0.1135697 -0.2703701 -0.1611018 -2.94375 -2.702207 -2.311546 -1.259318 0.1735525 -3.164088 -5.882851 -4.442198 -3.422838 -6.829564 -5.668498 -3.924119 -4.246406 -5.347092 -3.680004 -3.553163 -4.182972 -4.584453 -4.554344 -5.287595 -4.384183 -4.669235 -2.150706 -4798.952 -144.5501 4166.458 -4.885971 -5.156095 -5.488696 -5.836548 1.917351 -7.361251 -0.2549845 2331.449 -1.83547 -0.9109448 3.340947
-0.3909999 -0.8339218 -0.7105318 -1.816656 -3.031607 -1.624834 -2.026992 0.2054928 -5.250508 -5.302028 -4.952389 -4.480122 -8.007512 -8.497508 -7.686744 -6.453955 -7.582537 -5.390981 -5.714074 -5.877639 -5.244693 -5.688392 -7.448277 -7.729751 -5.650829 -4.939886 -4152 -96.53965 3878.648 -5.047276 -5.30159 -6.588338 -5.108495 -1.772004 -2.004667 48.76112 -1284.13 -0.1972498 -2.955466 -17.81924
-0.05805323 -0.3361437 -0.3674166 -1.928861 -2.833955 -1.441586 -1.302539 0.4877562 -4.849715 -6.202722 -5.003484 -3.950577 -4.943846 -7.425466 -5.250962 -5.872994 -6.954212 -6.66306 -5.299789 -5.387823 -5.65838 -5.696873 -6.574808 -5.891939 -5.309198 -5.151861 -4010.724 1.169642 3626.679 -7.173955 -6.906423 -6.298928 -7.660184 -6.938367 -12.49386 18.59364 52.39108 -12.15027 -2.692359 -17.17542
-0.3619006 0.03294855 -0.1838046 -1.672294 -2.788839 -2.050942 -1.946437 0.4051591 -4.094871 -5.325391 -3.548582 -3.834052 -7.223274 -6.889383 -5.124456 -5.515564 -4.500933 -6.128959 -5.110058 -5.887403 -4.521078 -5.150067 -6.740235 -6.447477 -4.263952 -4.339588 -3633.357 33.95266 3586.397 -6.206069 -4.597929 -7.023455 -4.913612 -7.302519 -6.451441 47.48844 -3751.58 -8.019292 -0.1642311 -17.63924
0.2376835 0.01755917 -0.2637247 -1.400424 -2.214045 -1.255555 -0.7461778 0.04721797 -4.340247 -5.267857 -4.43107 -4.180928 -6.395193 -6.455684 -6.387719 -5.521323 -5.013496 -2.256198 -4.449116 -6.46214 -5.162271 -4.92062 -6.578508 -5.398837 -4.402843 -3.610093 -3466.026 -136.839 3192.001 -4.256153 -3.643908 -5.97626 -6.235956 -6.384035 -7.518665 -90.87866 1066.261 -4.182988 -2.748526 -13.06085
-0.4919852 -0.4139123 -0.3817399 -1.703078 -2.433815 -1.925182 -1.384279 0.4876296 -3.912434 -4.860702 -3.450938 -3.583483 -5.968677 -6.567669 -5.570208 -7.012174 -5.990481 -4.485923 -5.328655 -5.826112 -4.188952 -5.324961 -6.591933 -3.881913 -4.334584 -4.949422 -3481.109 -54.49086 3128.268 -6.477273 -5.806737 -4.532816 -4.382748 -12.59203 -13.61398 53.96359 1147.987 -3.534529 -2.642102 21.16822
-0.5750035 -0.5284912 -0.6009416 -2.020698 -3.136986 -2.258252 -1.977778 0.1767167 -3.489955 -5.564124 -4.247796 -3.915632 -5.718241 -6.21049 -5.565606 -5.359943 -6.197079 -6.813089 -4.965481 -3.605329 -4.914941 -5.074412 -6.616221 -3.417689 -5.555934 -3.392345 -3088.753 -24.75962 3032.122 -5.707426 -6.634428 -5.137735 -4.686767 -4.358364 -8.709713 -16.87651 -2066.951 7.260159 -3.204701 -26.53314
-0.1635039 -0.3776008 -0.62384 -1.698222 -2.904316 -1.943739 -1.725982 0.3894995 -5.23761 -6.501869 -5.112466 -5.433131 -8.852768 -7.161599 -7.927487 -5.840842 -6.026357 -7.348355 -4.623373 -5.55851 -6.648422 -6.177364 -7.184338 -6.321134 -5.96155 -5.313016 -2769.498 -114.8581 3530.528 -6.583733 -3.515138 -4.98746 -5.771296 -1.508681 -2.609337 -29.04736 -11013.25 0.3524673 -1.97377 -25.66215
-0.7431502 -0.5799737 -0.4229036 -2.576504 -2.645588 -2.254442 -1.800152 0.3374313 -5.115444 -7.183783 -4.660486 -5.195026 -9.247133 -7.067815 -9.291943 -6.59273 -8.862786 -5.396309 -6.522659 -5.155226 -5.752291 -6.652664 -7.260032 -6.956145 -5.651189 -6.605319 -3618.614 -101.0737 3743.844 -5.088033 -4.067304 -6.110182 -6.141915 -1.355275 -4.60362 53.11841 -4391.912 11.17355 -4.502512 -36.21089
-0.3602716 -0.5820481 -0.2330246 -1.855625 -2.300837 -1.712031 -1.860864 -0.1116045 -5.384113 -6.716935 -5.673149 -4.437743 -9.070453 -8.028418 -7.638863 -6.754909 -6.393609 -6.600549 -6.880576 -4.434313 -5.716959 -6.628389 -7.720545 -5.46625 -5.920809 -3.756935 -3102.229 -39.85918 3560.913 -6.12655 -4.988515 -4.42104 -5.096937 -0.4728913 -12.81013 58.90992 -8594.206 -5.074692 -2.360127 -8.013151
-0.8330071 -0.6500082 -0.6523305 -1.86727 -2.750742 -1.678307 -2.071662 -0.08832272 -4.881858 -7.007078 -4.655919 -3.929838 -5.98258 -7.789788 -8.874728 -6.394238 -6.001907 -6.198419 -5.847627 -6.197984 -6.003225 -6.211099 -7.699131 -5.931699 -6.509442 -4.902112 -3328.422 -131.8099 3425.11 -6.530978 -6.73214 -7.99717 -4.613141 -1.825108 -7.141798 11.067 -3575.118 -15.24868 -3.026739 -2.88591
-0.203779 -0.3292851 -0.5542575 -1.885649 -2.78748 -1.526826 -1.558172 0.2103045 -5.236175 -5.642748 -5.49945 -5.123914 -6.240534 -7.350602 -5.39369 -6.492595 -7.764324 -8.197608 -5.517757 -5.251296 -6.407754 -5.76706 -5.973875 -6.20348 -5.182116 -4.982937 -3169.314 -205.094 3166.906 -7.820666 -4.707679 -6.158675 -6.500339 1.935579 -7.279807 26.99777 -2397.96 -7.182826 -4.911597 -13.81415
-0.5425759 0.1063888 -0.04083441 -1.672079 -2.205256 -1.538085 -1.674342 -0.03315306 -5.70613 -5.876672 -4.827018 -5.036211 -5.792861 -7.711748 -7.295927 -5.807909 -5.765837 -6.367129 -6.343993 -5.724386 -5.041948 -5.395245 -6.912612 -5.371952 -5.384866 -3.927584 -2894.382 -192.9424 3216.197 -5.354395 -4.584987 -6.662289 -6.093731 -7.618162 -7.6528 -85.34934 -5777.029 4.909153 -2.707758 -24.61869
-0.1971901 -0.8928758 -0.5682734 -1.814503 -2.840151 -1.706441 -1.709078 0.1671789 -4.633384 -5.118454 -4.46002 -4.182027 -6.507559 -6.47409 -6.140253 -5.987909 -6.337641 -5.530719 -6.067682 -4.997397 -5.253052 -5.11354 -7.035434 -5.066357 -5.520848 -3.019152 -3081.367 7.354425 3345.924 -6.564986 -4.122455 -5.461896 -4.924766 -3.988375 -4.563757 -10.55451 -6135.402 -4.806931 -3.391928 -12.43468
0.2336136 -0.1426375 0.2326459 -1.97301 -2.661954 -1.656528 -1.443643 -0.2041364 -4.451066 -5.3982 -4.017751 -3.660774 -7.684631 -6.112746 -4.013904 -5.831862 -4.745649 -4.694898 -4.444598 -4.552711 -4.806911 -4.993381 -6.671436 -4.600586 -5.039422 -3.984759 -2849.696 72.55858 2984.964 -4.763392 -5.890211 -7.256508 -5.964424 0.4104678 -4.759979 25.53945 -5450.59 5.231099 -1.013078 3.651892
-0.371834 -0.346972 -0.3370222 -1.832702 -2.512794 -2.521892 -1.825735 -0.1111715 -2.935788 -4.941324 -3.236576 -2.783432 -2.774953 -5.140688 -5.049974 -4.941325 -5.157295 -4.681924 -5.093768 -4.998426 -4.422555 -4.439236 -6.322711 -2.53263 -4.361285 -3.086473 -2899.573 -179.482 2983.615 -5.922769 -4.180855 -4.918971 -3.856918 -0.218026 -6.31464 -30.54066 -2713.336 3.37275 -3.215132 -13.47252
-0.4529668 -0.8284474 -0.6942277 -2.07716 -3.119747 -1.629258 -1.344061 -0.1074259 -3.963285 -4.642324 -4.118812 -2.470909 -5.060347 -5.920397 -6.131314 -5.292551 -5.219778 -4.507171 -4.10628 -4.71172 -4.819547 -4.254394 -5.350858 -3.684063 -3.905031 -4.312799 -2520.771 -23.17074 2960.65 -6.060807 -4.9448 -7.569091 -4.641843 -8.404607 -4.69896 -27.50779 -9159.465 4.267532 -3.176583 -15.13218
-0.9738843 -0.6642556 -0.4025451 -2.214752 -3.075101 -2.092597 -1.899085 -0.08658814 -4.594388 -5.161001 -4.615615 -3.782017 -7.121491 -5.456836 -5.280937 -5.143406 -5.964828 -6.284891 -4.936325 -6.423278 -4.903103 -5.423866 -6.586961 -5.906494 -5.22059 -3.033565 -2290.789 -78.44312 2988.176 -6.096385 -4.94402 -3.918135 -5.441742 -5.501225 -7.623852 3.868356 -9216.867 3.093971 -1.075146 -17.90658
-0.1360229 -0.1275005 -0.1585449 -1.821725 -2.320502 -1.119297 -0.7466547 -0.07609204 -4.044073 -5.132166 -3.989346 -3.264465 -4.073587 -7.059564 -4.432781 -5.880153 -3.39056 -2.789271 -4.070234 -5.263878 -4.958615 -5.083408 -5.834533 -3.421381 -4.592093 -2.627684 -2476.948 -88.53226 3111.62 -4.0744 -7.805374 -5.360747 -6.839637 0.9864757 -6.552537 -19.65732 -9589.637 9.290703 -2.133263 -5.207573
-0.4874545 -0.5757952 -0.7245144 -2.309481 -2.697443 -1.714393 -1.842297 0.02457614 -4.02686 -5.536633 -4.161306 -3.750677 -5.910549 -6.235405 -5.591901 -5.537521 -5.643433 -4.568321 -4.414557 -4.616452 -4.20806 -4.0566 -6.163829 -5.624759 -4.528977 -3.40279 -2581.893 -159.9076 3344.397 -4.074698 -5.477413 -5.493215 -4.347065 -4.498538 -6.091809 27.82307 -10291.54 4.229316 -2.118945 -24.05019
-0.1024325 -0.2601537 -0.2529958 -1.868784 -2.171901 -2.27173 -2.008657 -0.1850937 -4.291958 -5.751474 -4.511791 -3.386404 -8.54562 -5.580651 -5.421183 -5.464965 -6.731791 -4.723118 -4.49874 -5.242556 -4.531553 -4.767715 -5.819219 -4.385021 -5.839278 -3.407188 -3040.329 -129.7305 3441.958 -5.905849 -2.962026 -2.606432 -4.074722 -2.540784 -0.4216748 70.72495 -6863.124 -4.163484 -0.9914207 -38.88401
-0.3502207 -0.6481469 -0.263842 -1.838417 -2.090269 -1.696201 -1.57794 0.2464422 -4.358909 -5.274689 -4.369044 -3.541022 -6.252725 -6.999607 -5.892362 -6.229135 -4.823877 -5.23954 -5.593056 -5.754844 -5.282123 -5.36206 -5.642014 -6.013108 -5.454623 -4.699049 -2850.481 -90.1175 3246.701 -6.706509 -5.381411 -6.397102 -3.832371 -5.527259 1.362656 78.90635 -7671.01 -13.83297 0.5800328 -21.33214
-0.299665 -0.1384191 -0.1945273 -2.325978 -3.229707 -2.442448 -2.39942 0.1768061 -4.451785 -5.52959 -3.265583 -4.536352 -4.228168 -6.210693 -4.928238 -5.470962 -6.292207 -6.822934 -4.791707 -5.159181 -5.409143 -4.499245 -6.455866 -5.343468 -4.448383 -4.88596 -2999.11 36.31476 3699.219 -6.312475 -3.712067 -4.952157 -4.927214 -9.802219 -4.470608 12.18488 -11518.62 6.18816 -1.319259 -14.35283
-0.3390195 -0.1118679 -0.3423083 -1.152508 -1.559216 -2.042848 -1.694213 0.2356754 -4.480179 -5.423871 -4.49642 -4.342745 -6.507905 -6.789721 -6.154737 -6.688382 -5.531726 -7.066625 -5.227588 -4.488605 -4.642949 -5.245935 -7.841049 -7.581427 -4.801138 -4.376654 -2762.377 -124.1467 3336.903 -5.738079 -5.047373 -6.800913 -4.543803 2.689152 -13.45222 18.97826 -8883.788 5.574891 -0.5082454 -14.75107
-0.3827786 -0.559514 -0.2649905 -2.475095 -2.729119 -1.464372 -1.816154 0.177139 -4.403098 -6.603124 -4.273855 -3.695624 -5.811926 -6.641301 -6.769495 -6.935789 -7.363514 -7.814689 -4.640794 -6.610499 -5.055688 -5.619395 -7.294052 -5.041047 -6.5468 -3.221011 -2814.607 -92.71596 3307.329 -6.027791 -5.308238 -6.79223 -5.760695 -7.028148 -11.64184 -0.1838518 -8838.739 1.618082 -4.430242 2.263322
-0.2970271 -0.1394682 -0.9565722 -2.127775 -2.871498 -1.665833 -1.560288 0.1887442 -5.014804 -5.367649 -5.038369 -3.993324 -6.296221 -7.09842 -5.52937 -5.702118 -5.799409 -6.846243 -5.529921 -4.968317 -5.26027 -5.955084 -7.266648 -5.325347 -5.46578 -4.685366 -2790.236 -52.3189 2968.925 -6.363337 -3.897293 -5.646233 -5.318113 -4.066963 -4.689552 46.86658 -5233.05 3.012701 -5.914694 -32.9359
-0.8144506 -0.1303919 -0.7663498 -1.905691 -2.968998 -1.569709 -1.145915 0.05760845 -5.304331 -6.957549 -4.41361 -5.549911 -6.738288 -7.238554 -6.712707 -5.398137 -8.758922 -6.740609 -5.96056 -5.65342 -6.678424 -6.573275 -7.859794 -5.970728 -6.553049 -4.237158 -3536.352 -224.1481 3861.872 -6.688629 -6.330647 -6.90805 -5.49233 -0.9413157 -6.939298 -6.840477 -5893.234 -3.204272 -7.931166 9.852084
-0.2426696 -0.5910144 -0.2394907 -1.559029 -2.476759 -1.424727 -1.399266 0.2013029 -5.527063 -6.943032 -6.075125 -4.870405 -5.959591 -8.079322 -8.196977 -7.086071 -8.110492 -7.032822 -6.522024 -6.061084 -6.635201 -6.551826 -7.219197 -5.207038 -5.747415 -6.352931 -2968.996 -149.9997 3351.537 -5.657715 -6.887837 -8.324637 -6.558176 -5.926479 -7.824757 -50.53633 -7106.886 -5.983429 -2.948817 16.73353
-0.1078389 -0.3597523 -0.1295388 -1.687737 -2.337003 -1.26275 -1.550273 0.2648008 -5.506984 -6.802037 -5.969076 -5.425987 -8.448437 -7.425464 -7.845489 -7.487498 -6.15741 -7.285753 -6.843051 -6.074864 -6.207901 -7.003729 -7.941838 -5.533687 -6.564744 -6.863719 -3262.542 -111.0092 2865.309 -7.370773 -5.037805 -6.098233 -5.281713 -9.042278 -5.210197 -13.06769 783.817 2.206982 -5.563933 -20.07411
-0.5335306 -1.098623 -0.5869922 -2.505216 -2.631136 -1.576219 -1.340228 0.2909388 -4.695725 -6.332392 -5.668831 -4.84289 -5.51776 -6.974729 -6.450184 -6.580415 -8.954029 -5.70871 -5.649622 -6.693407 -5.820964 -6.276354 -8.035532 -5.938605 -5.574312 -2.504335 -2877.739 -136.3777 2478.434 -5.454811 -4.845982 -6.764974 -5.883629 -9.837046 -0.6721651 65.66092 2547.635 -5.603672 -2.755278 -12.84159
-0.3003279 -0.7416018 -0.8444003 -1.709495 -2.532177 -2.090442 -1.546416 0.1855439 -5.335438 -5.64561 -4.828246 -4.263968 -6.904975 -8.377872 -5.701796 -5.935848 -7.014038 -7.149459 -5.959437 -6.142584 -5.074319 -5.695796 -6.215905 -7.107521 -6.909137 -6.167408 -2177.704 -236.3777 2286.389 -5.516131 -6.799156 -3.777001 -6.691543 -4.485253 -4.255054 63.36131 -2548.669 12.71635 -3.302464 -9.220962
-0.7236382 -0.6670786 -0.5459728 -2.268857 -3.302529 -2.072091 -1.288557 0.2551803 -5.419002 -7.21422 -6.131861 -5.522844 -5.409289 -6.364601 -7.446459 -6.949591 -7.615296 -8.371916 -6.754004 -5.993566 -7.015271 -6.903137 -7.096679 -6.848417 -6.056516 -3.898371 -2136.876 -150.2836 2223.764 -5.107112 -5.00453 -6.941762 -6.732873 -8.841827 -3.90005 12.29821 -2731.469 -25.86129 -3.66817 -36.8667
-0.4730871 -0.8674254 -0.4772164 -2.666656 -3.248551 -1.432011 -1.886022 -0.01426628 -5.946764 -6.34566 -5.692452 -4.833133 -6.761639 -7.712521 -3.698406 -7.385578 -7.370626 -7.322112 -6.591652 -6.321647 -6.137924 -6.299512 -8.275835 -6.483563 -7.254109 -5.035442 -2692.787 -212.8153 2697.629 -6.837663 -8.57664 -6.784089 -6.897716 -9.479394 -7.002403 18.9923 -2023.555 -2.550792 -3.624119 -10.46779
-0.4063877 -0.9800751 -0.604099 -1.930303 -2.912694 -1.601143 -1.031824 0.169593 -6.552246 -7.241083 -6.245778 -5.653437 -9.491496 -8.110693 -8.494344 -7.910286 -8.941239 -6.100392 -6.51234 -7.477113 -6.981421 -7.180897 -8.811803 -7.046016 -6.971445 -4.808833 -2709.809 -5.126395 2464.062 -6.157229 -6.896626 -9.185013 -6.33638 -11.45821 -10.43214 2.355857 804.7128 -10.61203 -5.283355 -11.36925
-0.2832351 -0.8336994 -0.1870543 -1.975686 -2.663856 -1.24116 -1.408871 0.06773195 -6.517366 -7.186877 -6.889389 -5.507214 -7.945751 -9.081919 -5.340471 -7.550262 -7.926005 -6.308514 -7.433708 -7.404849 -7.508924 -7.628395 -7.853322 -7.172444 -7.309794 -5.999583 -2708.9 -92.88482 2149.804 -8.866482 -7.565067 -8.448825 -7.977399 -9.784359 -7.004316 29.65999 3918.672 -15.71832 -7.403967 -28.42618
0.4575907 -0.3366977 0.0147371 -1.499431 -2.09166 -0.9529021 -1.154039 -0.05595388 -7.056323 -6.898122 -7.617501 -6.946332 -10.43771 -8.17422 -9.715919 -8.493332 -8.554773 -7.649788 -7.290569 -5.782369 -7.414167 -7.76978 -7.52131 -8.14899 -7.508825 -6.363923 -2592.06 31.20078 2468.78 -7.740261 -7.742653 -7.377405 -9.115273 -0.3659747 -7.453382 -12.20908 -1694.236 -4.20257 -6.371177 -24.08309
-0.4087904 -0.4712446 -0.6324788 -2.040672 -2.915771 -1.743637 -1.655388 0.4770179 -6.534574 -7.866721 -6.65478 -6.118057 -9.733495 -9.254995 -7.23442 -7.91298 -7.95409 -7.671845 -6.829587 -7.005096 -6.72775 -7.044524 -9.130676 -7.871369 -7.841177 -7.770016 -2609.659 -64.9309 2542.638 -7.840392 -8.438951 -6.077725 -8.393296 0.2726316 -10.08066 82.6507 -1867.965 3.918434 -2.951809 -22.55092
-0.6372734 -1.072323 -0.5439643 -2.951099 -2.830045 -2.575213 -2.354456 0.3579862 -6.350775 -7.638488 -6.309825 -5.452654 -7.42415 -8.111935 -9.922038 -7.769349 -7.01636 -8.667444 -6.283064 -6.558618 -7.704221 -6.532467 -8.043054 -7.111388 -6.78145 -6.108119 -2497.852 -119.7853 2572.08 -7.815304 -4.993568 -7.464252 -9.29597 -4.313512 -4.048598 24.39957 -2753.951 -9.174501 -3.322502 -24.52664
-0.1321121 -0.442616 -0.2512957 -1.552981 -2.514007 -1.567999 -1.347133 -0.08404555 -6.864097 -8.251703 -7.361033 -6.676498 -6.332733 -10.09331 -9.240995 -8.492298 -7.50735 -8.941914 -8.481558 -8.134547 -7.664479 -8.101962 -10.33267 -8.478734 -7.955337 -7.839333 -2582.69 -86.83079 2483.431 -6.026134 -7.959075 -8.323681 -7.076259 -8.952352 -7.636899 71.50795 -1348.291 -9.125221 -5.503596 -31.5558
