factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FEH_HGD1 factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.05136805 0.08723392 0.03693434 -0.1717162 -0.1500935 0.3729893 0.4721451 -0.5521731 -0.6168002 0.3263653 0.2813661 -0.320555 -0.3657719 0.01765759 -0.01537328 -0.01176837 1.056582 1.063152 1.030879 0.9499909 1.1134 1.14185 0.7293187 0.9747041 1.005867 1.402953 1.124408 0.9344549 1.02431 1.039904 1.107112 1.191659 1.068284 0.6368548 -1536.986 -6.419908 1570.935 0.9289083 1.036868 1.172412 1.165555 1.249491 1.570165 -0.05722367 -1886.71 -0.8648129 0.5081575 2.667794
0.03638735 0.09128227 0.05728949 -0.1312046 -0.1030741 0.2954094 0.4129417 -0.4354967 -0.4916827 0.2619914 0.2614044 -0.2241519 -0.3006032 0.1016582 0.03908031 0.03967345 1.053593 0.9677098 0.9956626 0.9782235 1.319771 1.087101 1.002257 0.951451 0.9914046 1.068815 1.138939 0.8577806 1.056435 1.045923 1.107245 1.047136 1.0139 0.4663707 -1480.495 -3.55499 1583.9 0.9531693 0.8893677 1.186852 1.099505 0.7860079 1.028158 0.1851019 -2605.65 0.5726446 0.7076457 3.42873
0.03593828 0.07083001 0.1351007 -0.03491241 -0.0856113 0.3248141 0.4530335 -0.4640354 -0.5536045 0.3338208 0.2947462 -0.2498515 -0.2332876 0.1027703 0.00899047 0.03916255 1.011414 0.9238524 1.066364 0.9334759 1.193902 1.002032 1.015097 0.9490767 0.9588642 0.8073972 1.060205 0.8745159 0.9011584 0.9752333 0.9885294 1.103902 1.04521 0.5759367 -1544.371 -4.166896 1609.973 0.8079358 0.8469805 1.004862 0.949429 0.7783166 2.084304 -1.666591 -2414.63 0.2921944 0.5115463 1.855114
0.01406525 0.03888774 0.03739082 0.01084196 -0.02681043 0.2916565 0.4825825 -0.4652006 -0.485589 0.351474 0.2351032 -0.1460938 -0.2447905 0.2098152 0.1287206 0.07027957 0.9745267 0.8444096 0.866776 0.810439 1.127874 0.9164889 0.7367651 0.909533 0.8287736 0.8812215 0.9318772 0.5996578 0.9166134 0.9415179 0.9607976 0.9275304 0.9826503 0.5731872 -1471.631 -3.988121 1600.122 0.787222 0.5410302 0.9382633 0.8630222 0.9765922 0.7461258 -2.442875 -2965.283 1.140058 0.7649876 2.870657
-0.03400439 0.06233419 0.05998277 0.02780878 -0.01343285 0.3258931 0.363002 -0.2650941 -0.285193 0.2688473 0.2041366 -0.1298006 -0.2404978 0.2160563 0.2163313 0.02555284 1.00053 0.8570084 0.9289994 1.044087 1.23388 1.108621 1.006551 1.024736 0.7052979 1.268357 1.06098 0.7521292 0.9297441 0.9429855 0.9918148 0.9468433 0.9955377 0.7120493 -1495.262 0.6741144 1628.227 1.029253 1.07055 0.9449367 0.9899521 0.1712432 1.028546 -2.397512 -2821.938 -0.9012638 0.4996399 2.082066
0.07745511 0.08649518 0.09620592 0.04723425 0.05574995 0.3869901 0.5122254 -0.2731659 -0.3835473 0.3735422 0.2565301 -0.08652662 -0.163073 0.2610579 0.2112887 0.08727775 0.9005354 0.8072825 0.9479705 0.7881457 0.9013061 0.8061971 0.8015923 0.7401781 0.5708167 0.9686726 0.8838403 0.6461899 0.7944911 0.8613168 0.8708339 0.8876646 0.9758044 0.5328926 -1575.836 -0.5879459 1584.126 0.5746403 0.9250125 0.8256305 0.7049129 0.5447591 1.083942 -2.815729 -1457.288 -0.4286948 0.2905563 4.544289
0.05783838 0.07253096 0.09190421 0.110163 0.1364678 0.3172902 0.4636942 -0.2047201 -0.3604561 0.3956625 0.3149926 0.01518871 -0.08454123 0.33397 0.3177083 0.06091572 0.8909373 0.8431457 0.8290787 0.7303689 0.8246204 0.9169358 0.6503056 0.7993028 1.040853 0.879941 0.9707075 0.7196112 0.8280996 0.8415323 0.9342444 0.7836214 0.9303299 0.6073738 -1569.633 -0.09852596 1569.314 0.7333602 0.7680256 0.9781518 0.7062197 -0.0645761 1.712078 -5.210987 -1570.7 -0.1976438 0.1090156 3.364852
-0.03616443 -0.016238 -0.04714988 0.1796034 0.2032427 0.3504508 0.5260665 -0.2481592 -0.3249344 0.3976635 0.2471359 -0.05804623 -0.09850643 0.3253599 0.1763374 0.06568239 0.932393 0.8717159 0.8869797 0.7270491 1.128117 0.7646888 0.858392 0.857742 0.8359569 0.9454097 0.8365219 0.6304769 0.947008 0.8357084 0.9513959 0.8419015 0.8865539 0.524363 -1595.799 -3.699758 1554.31 0.6987718 0.9013375 1.170589 0.6919224 1.059558 1.924955 -1.312517 -930.1192 -0.8158607 0.453039 3.403501
0.02905953 0.01236987 0.06640434 0.03209909 0.0325359 0.362009 0.4059086 -0.2777918 -0.3928604 0.2769795 0.215466 -0.1628215 -0.2264375 0.2819061 0.1374522 0.08000344 1.051153 0.9029478 0.9248388 0.9368518 1.003892 0.9532605 0.9337131 0.9457281 0.886966 0.8402275 1.009794 0.907279 0.9997257 1.009195 0.9724014 0.9528818 1.074215 0.760727 -1531.212 1.063137 1610.83 0.7955944 0.7358743 0.9819905 0.9555211 0.2102854 1.205196 -2.536386 -2442.304 -0.6414312 0.6972956 2.657889
0.04451006 0.07597728 0.1022195 -0.01483878 -0.01665834 0.2516783 0.4417048 -0.3124446 -0.4381359 0.2991876 0.2856796 -0.1974066 -0.2849906 0.1472458 0.1131734 0.05133166 1.087868 1.008662 0.9784955 1.043749 0.989591 1.049847 0.8555739 1.026104 1.049221 1.237104 1.086099 0.990768 1.077233 1.067355 1.112536 1.024106 1.124056 0.6572419 -1594.059 2.893383 1651.719 1.087781 0.9944085 1.089426 0.8601816 0.6208819 1.151012 0.4148502 -2258.825 -0.3068139 0.4024708 4.294664
0.03821884 0.1346446 0.1315132 -0.03743317 -0.08761693 0.3628921 0.4520527 -0.3528713 -0.4872486 0.4767151 0.3451967 -0.2635715 -0.235211 0.1232375 0.1533003 0.03224574 1.239493 1.156352 1.130565 1.092774 1.252698 1.292708 1.289735 1.258241 1.134818 1.319283 1.313269 1.045075 1.19957 1.247618 1.123326 1.166263 1.257561 0.7393455 -1652.479 -4.996806 1644.679 1.109192 1.246099 1.356714 1.276431 0.3346209 1.687998 -2.867614 -1613.319 -0.166389 0.7873996 3.190613
-0.01196623 0.09352855 0.01602108 -0.1792187 -0.1538767 0.2957141 0.4525035 -0.4429778 -0.6288459 0.2745474 0.1941443 -0.4238597 -0.4148068 0.01246643 -0.001337896 0.08868717 1.267094 1.219886 1.176051 1.22595 1.262527 1.230336 0.9377654 1.244091 1.006769 1.478399 1.327384 1.078215 1.269029 1.197038 1.191261 1.328981 1.240052 0.9814456 -1661.39 -1.766496 1652.465 1.130612 1.227144 1.354632 1.07449 1.196819 1.86444 -1.641596 -1481.354 -0.5363286 0.7505705 4.227371
0.03395676 -0.01889926 0.0376547 -0.1224432 -0.1516472 0.2803543 0.3231497 -0.3937853 -0.5479873 0.2352371 0.08346385 -0.3989472 -0.3961546 0.06483608 -0.02029538 0.03169532 1.305825 1.246743 1.311838 1.255702 1.328073 1.361439 0.9903025 1.338423 1.130806 1.432109 1.366572 1.086383 1.22067 1.280291 1.128832 1.28736 1.241819 0.736377 -1640.345 -4.750448 1657.408 1.217465 1.399238 1.380836 1.39251 1.026385 1.801434 -2.873874 -1804.373 -0.2047188 0.8457642 1.722044
0.07937068 0.04765973 0.02063312 -0.199865 -0.2134455 0.2267661 0.4156238 -0.5457668 -0.5918358 0.2726816 0.2030011 -0.3771808 -0.4265009 -0.003125521 -0.1798325 0.01673433 1.259538 1.119903 1.136687 1.185167 1.377749 1.322499 1.245185 1.273501 1.163325 1.326297 1.319562 0.9080354 1.208067 1.254393 1.287017 1.274278 1.208576 1.019063 -1584.538 3.181841 1667.751 1.164673 1.233206 1.545202 1.06843 0.5432014 2.51334 -1.406364 -2514.572 -0.02795787 0.8112688 1.616091
0.00476682 0.01455422 0.01720425 -0.1345961 -0.156781 0.145724 0.2508377 -0.5475555 -0.5952054 0.1947747 0.1617218 -0.2718293 -0.3857532 0.01693743 -0.06481879 0.05468507 1.23334 1.170477 1.171933 1.102984 1.561348 1.278159 1.228582 1.184718 1.230935 1.235386 1.231757 1.212861 1.241671 1.233889 1.315989 1.188759 1.226246 1.028515 -1621.865 3.150644 1713.692 1.029216 1.146537 1.223882 1.05734 0.1537588 1.042295 -2.447248 -2606.676 1.33552 0.5578899 2.796251
0.0365375 0.05135707 0.1078438 0.01627334 -0.07935267 0.4079423 0.4247201 -0.3920302 -0.388703 0.3620791 0.3728558 -0.1490639 -0.2289232 0.1592211 0.08040933 0.002915732 1.222795 1.285901 1.19014 1.169832 1.121484 1.247976 1.063674 1.18951 0.8516925 1.40639 1.208962 1.211974 1.116283 1.12984 1.255139 1.197914 1.145307 0.6662743 -1633.215 -1.220717 1696.167 0.9388522 1.040394 1.125425 1.181664 0.7694172 1.384291 -2.369306 -2457.705 1.28395 0.5537405 1.809293
0.08350875 0.1317421 0.1253897 0.04174505 0.08232826 0.3715684 0.4800143 -0.3379148 -0.3264537 0.4523031 0.2691505 -0.1197837 -0.1513169 0.1944793 0.1592886 0.08661003 1.206337 1.062125 1.142695 1.045683 1.139848 1.140054 1.028826 1.146156 1.118954 1.209417 1.2191 1.010372 1.142563 1.148298 1.187436 1.196907 1.189147 0.8875328 -1626.511 9.28199 1728.932 1.033145 1.179943 1.119354 1.151937 0.8401651 1.650086 -1.103109 -2810.676 0.2798185 0.5299239 6.11805
0.02966634 0.0813926 0.007758443 0.07157357 0.03382937 0.3080085 0.4525981 -0.3130701 -0.4242871 0.3806743 0.2880711 -0.2026618 -0.1734035 0.2324922 0.1585935 0.03887529 1.264671 1.24785 1.255785 1.177022 1.385057 1.260285 1.287188 1.143818 1.190059 1.293482 1.258847 1.072817 1.24397 1.258619 1.230676 1.111407 1.190703 0.7375176 -1650.235 -1.075246 1752.723 0.8568919 0.6818813 1.569887 1.088061 0.7026158 1.189777 0.003597398 -2844.286 -1.237984 0.8548848 2.791654
0.04135019 -0.05567573 0.03367065 -0.1491008 -0.1660384 0.1992818 0.2926945 -0.4747084 -0.5805522 0.3082091 0.1547598 -0.3591114 -0.3853922 -0.01223477 -0.04769985 0.03756647 1.302423 1.229638 1.204743 1.278327 1.104921 1.429713 1.149412 1.338567 1.252236 1.474928 1.386974 1.223172 1.356238 1.287982 1.345639 1.401745 1.297793 0.9666334 -1744.852 -0.2772937 1796.095 1.26602 1.656965 1.403793 1.276886 0.9072015 2.098577 3.759336 -2243.178 -0.9059895 0.9207055 4.40117
0.03118211 0.0939469 0.05613319 -0.1798115 -0.1808165 0.2873325 0.4470086 -0.542801 -0.6505188 0.3806628 0.249284 -0.361598 -0.3202338 0.067232 -0.09325029 0.07867249 1.335967 1.245771 1.28669 1.206406 1.371004 1.208153 1.236452 1.294783 1.143773 1.349155 1.327868 1.298002 1.348153 1.325695 1.298607 1.500283 1.304658 1.016718 -1710.365 -3.794731 1795.924 1.202718 1.202332 1.529616 1.24202 1.501401 1.904871 1.269652 -2653.714 0.7293451 0.792622 0.4869087
0.006226534 0.07781879 0.1151174 -0.1663916 -0.2237627 0.2326915 0.3454278 -0.4943075 -0.663822 0.2855969 0.1263845 -0.3899561 -0.4676702 0.001102728 -0.08028961 0.07538795 1.423087 1.29373 1.343676 1.193751 1.618848 1.268387 1.225567 1.301074 1.158847 1.178679 1.398633 1.181035 1.282785 1.263095 1.29616 1.563511 1.474101 1.181667 -1722.924 -2.732517 1761.386 1.238159 1.232157 1.233316 1.391555 0.6482049 1.60633 1.666079 -2142.772 -0.4268776 0.8482763 2.972709
0.07437166 0.02021904 -0.00285353 -0.1340778 -0.08733454 0.2617917 0.4085021 -0.4589941 -0.5276003 0.3255133 0.2447578 -0.3139101 -0.3220362 0.08173897 -0.07164368 0.07369934 1.377015 1.256104 1.382493 1.234071 1.404556 1.348524 1.130205 1.321718 1.222906 1.373524 1.349681 1.12727 1.321119 1.27504 1.237432 1.403611 1.32942 0.8975685 -1712.302 -11.90783 1749.192 1.266869 1.31034 1.341719 1.269489 0.6582032 2.810871 -2.104499 -1867.418 1.622701 0.9113459 2.458764
0.01654851 0.004977546 0.00327925 -0.1492032 -0.1105571 0.3188709 0.367446 -0.5337838 -0.5921267 0.3394288 0.2232838 -0.3396247 -0.3677195 0.03552646 -0.07182534 0.02468698 1.370433 1.261017 1.3205 1.311783 1.403245 1.510366 1.418074 1.396912 1.403447 1.616549 1.484395 1.418991 1.414723 1.374511 1.442255 1.422601 1.40946 1.085997 -1752.793 -3.372636 1738.783 1.255012 1.423906 1.722085 1.558398 0.6945828 1.958052 -1.42249 -1419.409 -0.6894267 0.7024384 5.6599
0.04444646 0.02314643 0.04793629 -0.1075521 -0.1080837 0.2769948 0.3875243 -0.5253064 -0.4978224 0.347978 0.2645461 -0.32185 -0.3568824 0.05260232 -0.02522537 0.04336701 1.440957 1.322097 1.368142 1.369973 1.35618 1.414787 1.339528 1.499818 1.216254 1.572834 1.40542 1.253872 1.330646 1.329455 1.309743 1.442701 1.372861 1.1203 -1708.252 2.616405 1725.382 1.317305 1.159557 1.458016 1.377716 0.8128473 1.931918 -3.324615 -1887.78 -0.2790962 0.9190595 5.15751
-0.0004133899 0.1701551 0.08621335 -0.1067624 -0.07277428 0.3500794 0.431444 -0.5189284 -0.5192711 0.3817974 0.2824558 -0.341045 -0.3692555 0.05370633 0.02927388 0.007929552 1.391772 1.187591 1.402365 1.337713 1.558362 1.436861 1.406988 1.420695 1.348972 1.489314 1.456441 1.254453 1.364905 1.316502 1.458659 1.388656 1.308803 1.049732 -1794.489 -2.588931 1771.458 1.406325 1.315712 1.319503 1.488435 1.158741 1.903067 3.844555 -1421.989 -1.358029 1.028937 1.892307
0.03588019 0.009801328 0.0189576 -0.08215669 -0.04844344 0.3613905 0.4530229 -0.4643655 -0.4982325 0.3945118 0.2641134 -0.2885439 -0.2945578 0.0637344 0.02096903 0.02393402 1.445494 1.364744 1.35249 1.311537 1.532955 1.43566 1.289959 1.394291 1.18764 1.649199 1.481407 1.251644 1.353413 1.370067 1.416119 1.668487 1.403509 1.065226 -1838.946 -8.503427 1803.095 1.261808 1.275096 1.655172 1.238067 1.365903 1.930696 1.757042 -1479.218 -1.91024 0.9638762 4.569729
-0.01408478 -0.09188096 0.008680684 -0.1388738 -0.1972535 0.2530969 0.3957431 -0.5412489 -0.6087074 0.2670349 0.1455758 -0.3715092 -0.4069586 0.01013648 -0.05781788 0.01299141 1.431665 1.412209 1.469219 1.391471 1.417219 1.515411 1.42489 1.439248 1.071401 1.291075 1.47212 1.280502 1.455225 1.439201 1.531881 1.38973 1.390172 1.022413 -1756.549 4.237536 1788.114 1.330881 1.387017 1.615055 1.385277 1.313339 2.358568 5.881463 -2024.45 -0.8460869 1.117132 5.187246
0.004632532 -0.04255469 0.01478089 -0.069221 -0.1246007 0.2284412 0.3177792 -0.4552933 -0.5105779 0.1955945 0.1682121 -0.2352646 -0.3033094 0.1041098 0.007007966 0.01084717 1.404366 1.295153 1.405726 1.345186 1.573862 1.352929 1.441731 1.367664 1.326743 1.390681 1.417155 1.243595 1.252474 1.304508 1.410393 1.350584 1.40246 1.124692 -1799.782 -1.555451 1846.787 1.192916 1.54521 1.320234 1.438683 0.8135929 1.727855 2.278345 -2168.888 -1.225154 1.284261 6.159786
0.02467974 0.05911956 0.06051025 0.01077877 -0.0264765 0.3415122 0.4224077 -0.3143584 -0.486951 0.3536015 0.26133 -0.2045994 -0.2129733 0.1465938 0.07056863 -0.01781947 1.303689 1.165622 1.187319 1.214096 1.184461 1.274691 1.194912 1.255719 1.149119 1.453828 1.237446 1.183106 1.137523 1.183866 1.345152 1.30366 1.19212 0.8086889 -1801.372 5.249834 1833.418 1.383116 1.446068 1.442708 1.404482 1.782258 2.040736 -0.3968281 -2052.166 -1.377097 0.9410792 3.288385
-0.02247025 -0.03025747 0.006563222 -0.01797593 0.01282481 0.2528909 0.360033 -0.260427 -0.4170477 0.276852 0.1594616 -0.175166 -0.2342635 0.2337445 0.06649588 0.07826343 1.246963 1.093307 1.134985 1.165552 1.301272 1.092916 1.037551 1.202658 0.9479994 1.575868 1.187755 0.9660999 1.12682 1.202198 1.235205 1.191724 1.217855 0.7617493 -1803.786 3.511973 1841.805 0.9433163 0.9467905 1.150738 1.109795 0.6687129 1.093435 -1.138403 -2265.154 -0.04235067 0.899729 3.839002
0.03639586 0.1170437 0.04580639 0.01062845 0.04955209 0.2851142 0.3056902 -0.3765325 -0.4922301 0.3286793 0.2216745 -0.1921954 -0.315152 0.2066483 0.1038768 0.07957254 1.201941 1.19028 1.096547 1.143601 1.138753 1.245875 1.027391 1.12954 1.24279 1.389545 1.304985 0.9311499 1.165057 1.221917 1.216469 1.438064 1.155645 0.7657174 -1812.943 -10.62649 1836.481 0.954644 1.397997 1.161414 1.080447 0.9483847 1.298878 -0.122555 -1983.264 0.3436452 0.8308134 1.766213
0.03347032 0.11483 0.1088923 0.07688285 0.09427145 0.3285344 0.3729451 -0.2584134 -0.3860959 0.2088862 0.1645929 -0.1113333 -0.1356718 0.2533763 0.2609924 -0.01881974 1.20205 1.125544 1.107022 1.181778 1.239534 1.247228 1.030897 1.216032 1.123096 1.255504 1.270549 1.155347 1.22443 1.162461 1.188784 1.281802 1.205245 0.9541464 -1796.996 1.960643 1848.86 1.078234 1.181021 1.392642 1.119109 1.08458 2.030518 1.691984 -2457.412 -1.135778 0.8041817 0.9118342
0.05065146 0.0377797 0.02039641 -0.1069779 -0.06931088 0.2808134 0.4001064 -0.432491 -0.4955352 0.334251 0.1784182 -0.2568432 -0.2666434 0.1439641 0.04655929 0.01245523 1.248656 1.167058 1.203187 1.217821 1.315306 1.262715 1.12505 1.268945 1.143795 1.430307 1.194952 0.9190622 1.246136 1.255363 1.185069 1.137801 1.262731 0.8649763 -1775.377 7.281241 1785.362 1.167222 1.21515 1.382718 1.215552 0.5029486 2.286566 0.6154737 -1782.937 0.9230116 0.9351081 2.646732
-0.02560116 -0.0401435 0.03841906 -0.1277345 -0.1270096 0.2508935 0.3068546 -0.4588032 -0.5569488 0.1602318 0.06539612 -0.3100871 -0.3788075 -0.02637915 -0.07977116 0.008147297 1.251962 1.142552 1.164534 1.214315 1.291009 1.264922 0.8962574 1.189122 1.202401 1.394632 1.28172 1.11175 1.165809 1.311151 1.254098 1.304148 1.242569 0.8343254 -1720.298 1.533105 1775.004 1.278506 1.401955 1.136563 1.18139 1.308065 1.828916 2.525266 -2432.31 -0.6081627 0.8151302 2.145136
0.02189638 0.03939454 0.05031434 -0.04054215 -0.06694043 0.2734527 0.4135641 -0.4955501 -0.5620443 0.4030121 0.3450072 -0.3089075 -0.3550778 0.08911401 -0.05265284 0.03224014 1.088725 1.096334 0.9684782 0.9238056 1.333325 1.100777 0.9197654 1.222996 1.042801 0.9625172 1.077241 0.9259568 0.9551299 1.044641 1.072878 1.012294 1.069439 0.6895145 -1724.712 4.398269 1805.928 0.8437325 1.006264 1.208955 1.03011 0.6416864 1.922859 1.595409 -2605.09 -1.054922 0.6115455 -0.5526602
0.04866589 0.03974122 0.0772706 -0.05461737 -0.09400675 0.2952249 0.2996259 -0.4039427 -0.5264234 0.3044444 0.2575077 -0.307562 -0.3596507 0.03460331 -0.03417926 0.05229755 1.061525 0.984891 0.9856351 0.9355985 0.9706912 0.9955414 1.094247 1.048047 0.9782611 0.9788951 1.082717 1.082949 0.9987768 1.012543 1.036776 1.126868 1.032977 0.7462985 -1742.206 -2.876969 1877.28 0.7946156 1.221694 1.286251 1.174591 1.340795 1.918892 0.8619213 -3272.786 -0.3150104 0.4759773 3.937871
0.04390986 0.03261342 0.04094191 -0.09495788 -0.1330443 0.3132868 0.3896107 -0.3978572 -0.5065834 0.3129055 0.2147323 -0.340443 -0.3952398 0.1059003 0.02112463 0.03678748 1.132486 1.012077 1.01997 0.9462852 1.301269 0.966011 0.9048265 1.202227 1.063081 1.062058 1.104857 0.9892468 1.095562 1.1171 1.177002 1.109666 1.06315 0.5982552 -1768.747 2.12787 1850.602 0.984878 1.252614 1.412307 1.25297 1.117163 1.496484 0.9924599 -2660.914 -1.28907 0.611057 2.913358
-0.005360619 0.01408156 0.05561473 -0.2041964 -0.097694 0.1890746 0.3436299 -0.4814425 -0.5971888 0.2650352 0.1922288 -0.3168429 -0.3886266 0.1039994 -0.004519416 0.03883665 1.177148 1.086561 1.144428 1.018022 1.447206 1.051855 0.9889446 1.038785 0.9943165 1.025453 1.117291 1.01864 1.176034 1.075093 1.06553 1.190748 1.172373 0.785979 -1775.682 -1.421889 1827.066 0.8683583 0.9966626 1.148548 1.142068 0.150641 2.166453 -1.203479 -2421.074 -1.427288 0.7280517 3.74726
0.01315826 0.01361404 0.007489221 -0.184146 -0.1606392 0.2122823 0.2713785 -0.5212077 -0.5422896 0.3144853 0.2699284 -0.3563927 -0.3838513 0.0781954 -0.06574836 0.02760988 1.139749 1.059635 1.156143 1.030893 1.189349 1.131338 1.120176 1.12232 1.002274 1.23 1.160947 0.888314 1.155735 1.105702 1.136141 1.194511 1.116477 0.7758886 -1746.126 -6.465405 1787.233 0.961731 0.9719042 1.180456 1.242875 0.5959266 1.645222 -0.1134871 -2156.532 -2.233608 0.7219843 4.795225
0.009961425 0.009012428 -0.04467008 -0.1684279 -0.1452625 0.1798961 0.362433 -0.5050741 -0.5316733 0.2167094 0.1693792 -0.3827073 -0.3433289 0.01310194 -0.1195236 0.03286493 1.115323 1.077837 1.08063 1.115742 1.167739 0.9250961 0.9421115 1.070983 0.9799098 1.148337 1.119559 0.9672626 1.07195 1.038242 1.141755 1.160435 1.07907 0.8648884 -1734.46 -4.883518 1815.58 1.112435 0.9844621 1.239747 1.259186 0.9572865 1.583286 0.01326048 -2551.032 -0.2258357 0.4234315 3.074606
-0.05878477 -0.04969603 -0.06907685 -0.1538187 -0.1517995 0.2188872 0.3061328 -0.5081163 -0.5348578 0.1815403 0.1416318 -0.3531369 -0.4035526 0.08462064 -0.1025809 0.01293002 1.07064 1.070217 1.038068 1.132033 1.115712 1.074599 1.053759 1.044153 1.076473 1.257975 1.106536 0.930015 1.02441 1.071114 1.1024 1.123853 1.083115 0.7490675 -1733.51 6.773662 1817.483 0.9632597 1.062982 1.207997 1.195539 1.377398 2.090921 1.017946 -2684.305 -0.3363452 0.9642304 2.420056
-0.06382851 -0.07524914 -0.03609517 -0.2983458 -0.2514547 0.1424692 0.2726824 -0.6372051 -0.7262561 0.2383872 0.1447041 -0.4178222 -0.4893699 -0.05470814 -0.2082553 0.05212397 1.061417 1.038219 1.070693 1.018345 1.228694 1.072205 0.8591151 1.071994 1.017662 1.193909 1.044496 0.9867536 1.130995 1.142033 1.050401 1.150514 1.081915 0.69667 -1778.654 0.913004 1892.918 0.9698773 0.8985814 1.034178 0.9837243 0.9413935 0.5732476 -1.32886 -3083.457 1.242907 0.7684658 4.837618
-0.06647915 -0.05570671 -0.02003977 -0.193015 -0.2307227 0.1918668 0.2474237 -0.5486833 -0.6839218 0.2252424 0.05199353 -0.3743509 -0.3965251 -0.04287648 -0.1362066 -0.007952463 1.018386 0.9556398 1.027714 0.9929006 1.084353 1.219656 0.8999683 1.015738 1.028212 0.9398149 1.088035 0.8986392 0.9929121 1.049187 1.020492 0.9164217 1.067029 0.5391306 -1841.63 10.23868 1901.376 1.139989 1.199103 1.140984 0.9657609 0.572008 2.065468 0.8942323 -2501.141 -0.4664622 0.5403191 1.447718
0.0005412661 0.09289662 0.05028828 -0.1383241 -0.1411639 0.2329544 0.3047951 -0.5207972 -0.5635376 0.2833612 0.1051349 -0.3316818 -0.3525473 0.0599615 -0.02691578 0.06326994 0.9597968 0.8734579 0.877955 0.7994626 1.00182 0.9716888 0.7065803 0.9246488 0.8412316 0.9976665 0.9913004 0.7129097 0.9518864 0.9323736 0.9831898 0.9649446 0.971885 0.6237821 -1788.568 -3.460895 1850.522 0.9573623 0.8153613 1.092711 1.143657 0.4217996 1.132414 -0.1826401 -2485.554 0.9626725 0.6269177 5.118454
0.01345004 0.07322379 0.02500615 -0.1097094 -0.1646107 0.3415586 0.4048746 -0.4102161 -0.4942027 0.437913 0.3231692 -0.244371 -0.3147485 0.08803777 -0.02723932 -0.03316424 0.9139469 0.8762194 0.9541398 0.8342459 1.18805 0.9031948 0.9365628 0.893669 0.8814104 1.215818 1.008007 0.6667941 0.9490874 0.93193 0.9310395 0.9486726 0.9058147 0.4592035 -1797.197 -4.69782 1839.349 1.151016 1.208032 1.26413 1.002548 0.6036545 1.603173 0.7623765 -2185.507 -0.2910819 0.5823793 4.159823
0.05095917 0.007447991 0.07682883 -0.07589047 -0.05448558 0.2268383 0.4017667 -0.3071996 -0.4309849 0.2988797 0.2206522 -0.1657676 -0.2976842 0.1394998 0.05696468 0.03477361 0.9230491 0.8491272 0.9488314 0.8216827 1.056359 0.8909421 0.7886644 0.8621871 0.816346 1.031104 0.9291734 0.7829796 0.9186365 0.8614397 0.813751 1.030814 0.8600364 0.6551284 -1824.489 9.794831 1823.213 0.54132 0.8204187 0.8745002 0.9536344 0.2575541 0.870553 1.400949 -1899.948 1.044255 0.4323885 3.808655
-0.00732032 0.1231609 0.04731212 -0.08594056 -0.1128127 0.2408503 0.4208945 -0.4137209 -0.5201776 0.4104643 0.2236649 -0.2486397 -0.3710944 0.05592043 0.05204506 0.04574359 0.8673041 0.7885093 0.860622 0.7408363 0.8912557 0.8899119 0.8149563 0.874182 0.7880759 1.044003 0.9123332 0.6561444 0.8584697 0.8056829 0.8403187 0.8793396 0.9646602 0.4633502 -1775.509 -6.933572 1858.014 0.6249898 0.985238 0.9904104 0.9056026 0.1905288 2.022407 -2.365166 -2793.339 -1.687139 0.5851109 0.8388901
0.1319689 0.09221063 0.1448349 -0.01104303 -0.05316719 0.3660558 0.3841678 -0.3453235 -0.4714774 0.3408291 0.2634881 -0.1889287 -0.2318095 0.1364348 0.07856995 0.05709239 0.8372022 0.6912503 0.7690989 0.6808283 0.8384741 0.7493515 0.8522942 0.8311222 0.7339535 1.008192 0.8708698 0.6382533 0.8251701 0.7577547 0.8370774 0.7503479 0.8598162 0.3134685 -1815.311 -4.841405 1793.234 0.523611 0.7976945 0.8471453 0.6732426 1.366925 0.9776407 -0.9403503 -1540.786 -0.4886049 0.2730405 1.398451
-0.06597732 -0.06278651 -0.02046381 -0.009506244 0.004501321 0.2047685 0.2531348 -0.4120205 -0.5313609 0.3346706 0.1633607 -0.1855136 -0.2194976 0.1088094 0.129711 0.04940864 0.9013411 0.7442169 0.9202758 0.701274 1.093894 0.8574187 0.7649631 0.812959 0.938854 1.188225 0.9168049 0.6588262 0.7944701 0.9023794 0.8203225 0.7497595 0.9437451 0.4213878 -1840.936 -1.244845 1840.431 0.7619063 0.8755947 0.7962755 0.819581 0.06168164 0.6224789 0.3071174 -1889.005 -0.5681671 0.3230115 2.828976
