AnimalID,SampleID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20183154,Sample489,8.790625,0.5861671147,14.9967897883508,Heifer,201802_FEH_HGD1,1,1,0.25,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0
20183155,Sample520,9.2,0.620942711,14.8161816493245,Heifer,201802_FEH_HGD1,0.5,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0
20183163,Sample521,8.559375,0.5954314354,14.3750808088424,Heifer,201802_FEH_HGD2,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20183168,Sample522,8.78125,0.5900825692,14.8813919582561,Heifer,201802_FEH_HGD2,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20183171,Sample437,9.490625,1.5247022306,6.22457605788722,Steer,201802_FES_ME01,0.5,1,0,0,0.75,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20183174,Sample438,7.0703125,1.4450836029,4.89266675354372,Steer,201802_FES_ME01,0.9921875,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0.25,0,0.007141113,0.003417969,0.0078125,0.00390625,0.00390625,0,0.004394531,0,0,0,0.000671387,0,0.125,0
20183178,Sample385,10.1671875,1.6569866842,6.13595003324288,Steer,201802_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183180,Sample439,10.7203125,1.2110948176,8.85175326011568,Steer,201802_FES_MD01,1,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183182,Sample386,10.65,1.6746360349,6.35959084723503,Steer,201802_FES_ME01,0.046875,0.09375,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183184,Sample490,8.7109375,0.7185238923,12.1233790460554,Heifer,201802_FEH_HGD2,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183185,Sample387,12.3546875,1.6593642746,7.44543418772721,Steer,201802_FES_ME01,0.875,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183186,Sample440,9.00625,1.5955531624,5.64459412085836,Steer,201802_FES_ME01,0.984375,0.375,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183192,Sample491,8.2859375,0.898704847,9.2198651511223,Heifer,201802_FEH_HGD1,0.484375,0.96875,0,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0
20183193,Sample523,9.3640625,0.7744047692,12.0919483872414,Heifer,201802_FEH_HGD1,0.09375,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20183195,Sample441,10.3921875,1.3032588794,7.97400091744198,Steer,201802_FES_MD01,1,0.25,0,0.4375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20183198,Sample524,9.4796875,0.7629708811,12.4247041857388,Heifer,201802_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0.5,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20183199,Sample442,9.2625,1.8225659698,5.0821205670906,Steer,201802_FES_ME01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183202,Sample525,8.2984375,0.6558159907,12.6536065263405,Heifer,201802_FEH_HGD2,1,1,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183204,Sample388,10.4703125,1.5738749108,6.65256967256562,Steer,201802_FES_ME01,0.09375,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0
20183207,Sample443,8.94375,1.5763122061,5.67384428375899,Steer,201802_FES_ME01,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183209,Sample492,8.334375,0.9251558379,9.00861742267994,Heifer,201802_FEH_HGD1,0.5625,0.943359375,0,0.015625,0,0,0,0,0,0,0,0,0,0.21875,0,0.71875,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.015625,0,0,0,0,0
20183213,Sample526,9.35,0.6274138325,14.9024447910941,Heifer,201802_FEH_HGD1,0.625,1,0.015625,0.015625,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.015625,0,0.0625,0,0,0.015625,0,0,0,0,0
20183223,Sample527,8.6984375,0.9588909814,9.07135187286891,Heifer,201802_FEH_HGD1,0.125,0.25,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183226,Sample528,9.671875,0.8524033746,11.3465939814453,Heifer,201802_FEH_HGD1,0.875,1,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183227,Sample389,10.084375,1.7908212459,5.63114549991391,Steer,201802_FES_MD01,1,0.5,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0
20183236,Sample493,5.6453125,0.6194123676,9.1139809201317,Heifer,201802_FEH_HGD2,0.25,0.5,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183238,Sample494,8.9703125,0.7008844029,12.7985620209041,Heifer,201802_FEH_HGD2,1,0.84375,0,0,0,0,0,0,0,0.25,0,0.125,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183239,Sample390,8.8375,0.871851662,10.1364720458605,Steer,201802_FES_ME01,1,1,0,0,0,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20183240,Sample529,9.9109375,0.9290324338,10.6680209855123,Heifer,201802_FEH_HGD2,0.25,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183243,Sample530,8.23125,0.6300789883,13.0638382692439,Heifer,201802_FEH_HGD1,0.6953125,0.921875,0,0,0,0,0.125,0,0,0.75,0,0,0,0,0.03125,0.0625,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183245,Sample392,8.4546875,1.5906015353,5.31540257717995,Steer,201802_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183254,Sample531,8.0265625,0.3394500459,23.6457841056371,Heifer,201802_FEH_HGD2,0.234375,0.46875,0.0625,0,0.75,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0,0,0,0,0
20183261,Sample393,10.7453125,1.3968581653,7.69248644345523,Steer,201802_FES_MD01,0.875,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.25,0,0.125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183264,Sample495,7.9296875,0.8102692896,9.78648407607129,Heifer,201802_FEH_HGD2,1,1,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183268,Sample394,8.9375,1.1756679733,7.60206129874679,Steer,201802_FES_MD01,0.9375,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.53125,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183276,Sample395,10.0828125,1.2802462783,7.87568194565553,Steer,201802_FES_MD01,1,0.25,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.4375,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183277,Sample396,9.0703125,1.399412844,6.48151297087852,Steer,201802_FES_MD01,0.5,1,0.1875,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183280,Sample397,11.575,1.8384812484,6.29595760635227,Steer,201802_FES_ME01,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.125,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183281,Sample398,7.56875,1.3711813327,5.51987532173906,Steer,201802_FES_MD01,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.875,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20183283,Sample445,8.7125,1.094237019,7.96216893480918,Steer,201802_FES_ME01,0.25,0.5,0,0,0,0,0,0,0,0,0.125,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183284,Sample446,11.66875,1.3556107051,8.60774406405947,Steer,201802_FES_ME01,0.486328125,0.50390625,0.03125,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183286,Sample532,7.2109375,0.5748073545,12.5449638797202,Heifer,201802_FEH_HGD1,0.5,1,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0
20183287,Sample533,7.946875,0.3771557634,21.0705384119287,Heifer,201802_FEH_HGD2,0.875,0.5,0,0,0.5,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0
20183288,Sample399,10.0953125,1.6186056276,6.23704275325479,Steer,201802_FES_MD01,1,1,0,0.0625,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20183294,Sample447,9.240625,1.7814974181,5.18699881690275,Steer,201802_FES_MD01,0.5,1,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0
20183297,Sample534,9.61875,1.0024218896,9.59551073235063,Heifer,201802_FEH_HGD1,1,0.9375,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1875,0,0.25,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20183300,Sample535,7.95625,0.6831903548,11.6457293989889,Heifer,201802_FEH_HGD1,1,0.125,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20183307,Sample448,11.0609375,1.769475985,6.25096785362702,Steer,201802_FES_ME01,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183309,Sample400,6.903125,1.220215942,5.65729782933782,Steer,201802_FES_ME01,0.03125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984375,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0
20183312,Sample449,10.88125,1.5670693765,6.94369385502442,Steer,201802_FES_MD01,0.984375,1,0,0,0.5,0,0,0.1875,0,0,0,0,0,0,0.03125,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0.03125,0,0,0,0,0
20183317,Sample401,8.709375,1.7073658975,5.10105948159832,Steer,201802_FES_ME01,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0.375,0,0,0,0,0,0,0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0
20183318,Sample536,7.965625,0.672790549,11.8396802865909,Heifer,201802_FEH_HGD2,0.96875,0.5,0.34375,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.03125,0,0,0,0,0,0,0,0,0
20183319,Sample537,7.74375,0.9123956659,8.48727179382363,Heifer,201802_FEH_HGD1,1,1,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183334,Sample402,7.23125,1.8948284801,3.81630848171459,Steer,201802_FES_MD01,0.6015625,0.734375,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183343,Sample403,8.5796875,1.5234281207,5.63182954510366,Steer,201802_FES_MD01,1,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183354,Sample404,8.6984375,1.2138038663,7.1662628053041,Steer,201802_FES_ME01,1,0.5,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.125,0
20183364,Sample453,12.1625,1.6335007078,7.44566558307799,Steer,201802_FES_MD01,1,1,0,0.25,0,0,0,0,0.5,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183368,Sample454,9.1203125,1.2938300252,7.04908088571386,Steer,201802_FES_ME01,0.794921875,0.734375,0,0,0,0,0,0,0,0.375,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0
20183369,Sample539,8.54375,0.70287573684,12.1554203000535,Heifer,201802_FEH_HGD2,0.984375,0,0.375,0,0,0,0.375,0,0,0,0,0,0.03125,0,0,0,0,0,0.0625,0,0,0,0,0,0.125,0,0,0,0.03125,0,0,0,0,0
20183380,Sample496,7.85625,0.5731104932,13.7080896148561,Heifer,201802_FEH_HGD2,0.6484375,0.875,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183381,Sample497,8.9046875,0.8898510346,10.0069417843659,Heifer,201802_FEH_HGD2,0.905273438,0.484375,0,0.3125,0.109375,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.015625,0,0,0,0,0
20183383,Sample455,10.2,1.4177670248,7.19441193198783,Steer,201802_FES_ME01,0.7421875,0.999023438,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0,0.234375,0,0.109375,0,0,0,0,0,0.015625,0.0625,0,0,0.015625,0,0,0,0,0,0
20183385,Sample456,9.8671875,1.5297535284,6.45018123299921,Steer,201802_FES_MD01,0.977539063,0.96875,0,0,0,0.21875,0,0,0,0,0,0,0,0.4375,0.21875,0,0,0,0.015625,0,0,0,0,0.0625,0.015625,0,0,0.03125,0,0,0,0,0,0
20183390,Sample498,7.7390625,0.7394473844,10.4660083506545,Heifer,201802_FEH_HGD1,0.6171875,0.25,0.375,0,0,0,0,0,0,0,0,0,0.03125,0.4375,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0.03125,0,0,0,0,0,0,0
20183392,Sample499,7.546875,0.8462555169,8.91796254120231,Heifer,201802_FEH_HGD1,0.998046875,0.6015625,0,0,0,0,0.375,0,0,0,0.4375,0,0.03125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0
20183393,Sample540,8.384375,0.6228286519,13.4617682960195,Heifer,201802_FEH_HGD1,0.99609375,0.4375,0.375,0,0,0.4375,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0,0,0,0
20183395,Sample405,8.634375,1.4343734581,6.01961431399969,Steer,201802_FES_MD01,0.25,0.5,0.03125,0,0,0,0,0,0,0.0625,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183401,Sample500,7.4625,0.5287123976,14.1144789376507,Heifer,201802_FEH_HGD2,0.890625,0.25,0,0,0,0,0,0,0,0,0.0625,0,0.4375,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0
20183408,Sample501,6.8796875,0.76722174,8.96701323922338,Heifer,201802_FEH_HGD2,1,0,0.4375,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20183409,Sample457,11.0546875,1.4404381355,7.67453126070057,Steer,201802_FES_MD01,1,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.5,0,0,0,0,0,0,0,0
20183410,Sample502,9.478125,0.7940534437,11.9363817073009,Heifer,201802_FEH_HGD1,1,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.46875,0,0,0,0,0,0,0,0,0.03125,0,0.25,0,0,0,0,0,0,0
20183429,Sample458,8.9953125,1.3338425075,6.74390900681354,Steer,201802_FES_MD01,0.9375,0.125,0.21875,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0
20183437,Sample503,6.9203125,0.4992872446,13.860383125838,Heifer,201802_FEH_HGD2,1,0.5,0,0,0,0,0,0,0,0,0.0625,0,0,0.375,0,0,0,0,0,0.375,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20183442,Sample459,7.31875,1.3153954342,5.56391622603672,Steer,201802_FES_ME01,0.88671875,1,0,0,0,0.5,0,0,0,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0,0,0,0
20183466,Sample460,8.0859375,1.2042206066,6.71466461849533,Steer,201802_FES_ME01,1,0.5,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0
20183473,Sample504,8.059375,0.6484287316,12.4290837330935,Heifer,201802_FEH_HGD1,1,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0
20183476,Sample541,9.1296875,0.5276503321,17.3025334100799,Heifer,201802_FEH_HGD2,0.99609375,0.5625,0,0,0,0.4375,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0,0,0,0
20183480,Sample407,11.140625,1.6009312101,6.95884053588044,Steer,201802_FES_ME01,0.740234375,0.578125,0.0625,0,0,0,0,0,0,0.375,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0
20183503,Sample505,8.7203125,0.8804731781,9.90412055347084,Heifer,201802_FEH_HGD1,0.9921875,0.921875,0.5,0.203125,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.015625,0,0,0,0,0
20183504,Sample461,11.9265625,1.5515663384,7.68678863728048,Steer,201802_FES_MD01,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20183505,Sample408,7.85625,1.3356098063,5.88214459263663,Steer,201802_FES_ME01,0.625,1,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
20183506,Sample409,10.4140625,1.0159428645,10.2506379678402,Steer,201802_FES_ME01,0.75,1,0.5,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183509,Sample462,8.7015625,1.6977189873,5.12544335375473,Steer,201802_FES_ME01,1,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.25,0.5,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20183511,Sample410,13.2984375,1.0707128302,12.4201719872134,Steer,201802_FES_ME01,0.9375,0.5,0,0,0.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183515,Sample411,11.4125,1.3378770974,8.53030522921634,Steer,201802_FES_ME01,0.9375,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0.25,0.03125,0,0,0,0,0,0,0,0,0
20183517,Sample507,8.7265625,0.9308547524,9.37478428025481,Heifer,201802_FEH_HGD1,1,0.875,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20183519,Sample542,8.753125,0.7958927092,10.9978705657428,Heifer,201802_FEH_HGD1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20183520,Sample543,9.565625,0.4870072022,19.6416499731182,Heifer,201802_FEH_HGD2,1,0,0,0,0,0,0,0,0,0.5,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183526,Sample544,8.7421875,0.7633180234,11.4528770866175,Heifer,201802_FEH_HGD1,0.5625,0.8984375,0,0,0.1875,0,0,0,0,0,0,0,0,0,0.71875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0625,0,0,0,0,0
20183527,Sample464,12.9640625,1.2810323975,10.1200114261747,Steer,201802_FES_ME01,0.96875,0.25,0,0,0.5,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20183533,Sample465,7.2265625,1.0319870786,7.002570719978,Steer,201802_FES_MD01,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
20183534,Sample412,10.79375,1.502410967,7.18428594910543,Steer,201802_FES_ME01,1,0.875,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183542,Sample545,10.653125,0.9823371285,10.8446730668391,Heifer,201802_FEH_HGD2,1,1,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20183544,Sample546,8.35,0.4570480644,18.2694133295623,Heifer,201802_FEH_HGD2,1,0.9375,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183551,Sample547,9.9546875,0.7525672426,13.2276385902848,Heifer,201802_FEH_HGD1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20183554,Sample413,12.5625,1.7808209249,7.0543308562625,Steer,201802_FES_ME01,1,1,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183562,Sample415,11.090625,1.9437373108,5.70582503015047,Steer,201802_FES_MD01,1,0.5,0,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183567,Sample416,11.203125,1.7090419541,6.55520771337629,Steer,201802_FES_ME01,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0
20183570,Sample508,9.215625,0.9072110016,10.1581936106891,Heifer,201802_FEH_HGD2,0.96875,0.5,0,0.0625,0.5,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183572,Sample466,10.50625,1.5886022001,6.61351847513408,Steer,201802_FES_MD01,1,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.4375,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183574,Sample417,10.2015625,1.5709651226,6.49381857893578,Steer,201802_FES_ME01,0.125,0.25,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0
20183575,Sample418,12.3734375,1.5293512879,8.09064444375651,Steer,201802_FES_MD01,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0.03125,0,0.25,0,0,0,0,0,0,0,0
20183579,Sample419,10.4546875,1.051977607,9.93812741871415,Steer,201802_FES_MD01,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0
20183580,Sample420,12.44375,1.5240120215,8.16512588119371,Steer,201802_FES_ME01,0.6875,1,0.125,0,0,0,0,0,0,0.5,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0,0
20183582,Sample421,9.253125,1.065707178,8.68261487866229,Steer,201802_FES_MD01,1,0.5,0,0.0625,0,0,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183584,Sample467,10.6125,1.681074205,6.31292775086035,Steer,201802_FES_MD01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183589,Sample549,7.7796875,0.5459558899,14.2496631026821,Heifer,201802_FEH_HGD1,1,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183590,Sample468,10.8875,1.527933219,7.12563865004888,Steer,201802_FES_MD01,1,0.09375,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183591,Sample469,7.996875,0.9421587834,8.48782088634934,Steer,201802_FES_ME01,0.875,0.796875,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
